rank,cctvUid,cctvNm,cctvCount,lat,lon
393,CTV0002218,범어2동178-2_101548,20883,35.860165,128.627807
394,CTV0001020,두산동18-1_북쪽_101370,20754,35.839189,128.62132
395,CTV0000006,지산1동1280(수동어린이공원)_100239,20711,35.825714,128.637199
396,CTV0000916,만촌3동855_동쪽_101266,20650,35.855928,128.650171
397,CTV0000962,만촌1동1325-41_101312,20598,35.871291,128.635775
398,CTV0001466,범어2동147-15_101148,20576,35.859692,128.635154
399,CTV0001248,만촌1동1425(중앙초교동편)_100319,20552,35.870296,128.641057
400,CTV0001457,시지동35-7_남쪽_(시지아이숲유치원)_101122,20525,35.844717,128.700042
401,CTV0000431,상동395-18_100673,20485,35.830669,128.615697
402,CTV0000101,만촌2동1023-17_100013,20478,35.859948,128.642065
403,CTV0001185,범물1동1269_100206,20423,35.821032,128.642747
404,CTV0001131,범어2동143-30_101488,20412,35.86088,128.633274
405,CTV0001117,황금2동809-18_101474,20397,35.844378,128.619023
406,CTV0001384,수성4가동1123-7_100622,20397,35.864567,128.616013
407,CTV0001151,성동437-4_북동쪽_101508,20325,35.844771,128.725173
408,CTV0000611,황금1동129-3_100897,20272,35.848671,128.636061
409,CTV0001188,범물2동1364_100209,20245,35.816344,128.640237
410,CTV0000297,만촌3동792_100357,20222,35.853057,128.658176
411,CTV0000989,황금1동527-28_남동쪽_101339,20193,35.836074,128.629884
412,CTV0001214,상동87-18(수성초교)_100261,20181,35.836902,128.61081
413,CTV0001197,범어2동166-4_100218,20175,35.85971,128.632866
414,CTV0000102,신매동606-9_100014,20168,35.830373,128.706193
415,CTV0000155,범어4동103-6_100080,20149,35.855698,128.638941
416,CTV0001303,범어2동148-1_100497,20147,35.862197,128.634525
417,CTV0001302,범어2동144-6_100496,20147,35.863608,128.635449
418,CTV0000135,상동33-4_100050,20140,35.834255,128.614073
419,CTV0001081,파동1000_동남쪽_101434,20139,35.81289,128.618127
420,CTV0000848,수성1가동106-8_101198,20073,35.857142,128.612157
421,CTV0001152,성동437-4_남서쪽_101509,20069,35.844771,128.725173
422,CTV0000300,황금2동761-7_100360,20065,35.847071,128.621962
423,CTV0002194,지산1동954-1_101524,20059,35.838613,128.625155
424,CTV0000167,상동35-13_1_100100,20016,35.832103,128.611613
425,CTV0000846,수성1가동266-3_101196,19999,35.855207,128.611581
426,CTV0000406,시지동109_100648,19987,35.844191,128.697432
427,CTV0001228,시지동497_100299,19985,35.837439,128.698147
428,CTV0000434,상동231_100676,19937,35.832851,128.608834
429,CTV0000362,두산동46-5_100551,19882,35.835999,128.620271
430,CTV0000645,황금2동772-11_100931,19804,35.845823,128.620144
431,CTV0001486,노변동407-4(사직단)_300061,19756,35.830486,128.702193
432,CTV0001266,시지동386(전원유치원)_100406,19747,35.840781,128.694304
433,CTV0000028,두산동741-7(말뫼어린이공원)_100290,19727,35.825177,128.626316
434,CTV0000128,지산1동634-5_100043,19716,35.826357,128.631738
435,CTV0000464,지산2동1204-7_100706,19707,35.820027,128.634098
436,CTV0000021,지산2동1272-1(에덴어린이공원)_100283,19619,35.821234,128.63264
437,CTV0001322,범어2동422-5_100516,19551,35.865182,128.638652
438,CTV0000206,지산1동1279-5_100143,19537,35.824443,128.637594
439,CTV0001288,신매동108(신매초)_100448,19480,35.83469947,128.7103491
440,CTV0000978,만촌3동1025-33_동쪽_101328,19457,35.857942,128.645269
441,CTV0002204,매호동607-3_101535,19444,35.841622,128.713428
442,CTV0001233,매호동1334-2(시지초교주변)_100304,19434,35.84336,128.701291
443,CTV0000247,범어1동678-3_100188,19432,35.848769,128.628283
444,CTV0001109,황금2동851-13_101466,19432,35.842274,128.623072
445,CTV0000835,만촌2동965-8_101185,19402,35.865321,128.643362
446,CTV0000347,황금2동642-33_100460,19373,35.847439,128.626386
447,CTV0001106,신매동271_서쪽_101462,19362,35.840711,128.710445
448,CTV0001326,파동56-11_100520,19355,35.824369,128.611799
449,CTV0000729,범어1동775-1_101016,19294,35.854418,128.624341
450,CTV0000112,수성2가동73-1_100026,19239,35.853717,128.615706
451,CTV0001123,범어4동63-7_101480,19225,35.857232,128.642875
452,CTV0001365,범물1동1298_100589,19219,35.816898,128.646685
453,CTV0002216,만촌3동1047-11맞은편_101546,19173,35.856381,128.647094
454,CTV0002109,중앙현관(시지04),19168,35.84351,128.703264
455,CTV0001371,수성1가동426-4_100595,19166,35.851496,128.611918
456,CTV0000977,만촌3동1025-33_101327,19147,35.857942,128.645269
457,CTV0001358,범어1동628_100582,19134,35.851395,128.628797
458,CTV0000752,황금2동705-1_101039,19128,35.849813,128.6230727
459,CTV0000870,상동63-4_101220,19086,35.835419,128.612476
460,CTV0000885,지산2동1199-13_101235,19031,35.820482,128.632391
461,CTV0001157,시지동267-4(맞은편둔치)_101514,19023,35.842904,128.697702
462,CTV0000685,지산2동1196-21_100971,19023,35.819752,128.630924
463,CTV0000298,수성1가동624-1_100358,18992,35.854116,128.612085
464,CTV0000339,중동494_100452,18965,35.8434111,128.6106068
465,CTV0000570,범물1동1271-1동남편사거리_100856,18940,35.821066,128.641048
466,CTV0001232,매호동1323-11(시지초교주변)_100303,18884,35.844246,128.703093
467,CTV0000398,황금1동968-6_100640,18882,35.842228,128.631549
468,CTV0001196,두산동18-8_100217,18859,35.83197,128.620695
469,CTV0000208,지산1동1001-1_100145,18812,35.833838,128.624734
470,CTV0002727,지산2동1196-22_북동쪽_101635,18800,35.8204457,128.6311548
471,CTV0000306,지산1동489_100366,18780,35.823564,128.638581
472,CTV0001413,만촌3동862-14_101078,18757,35.852868,128.65131
473,CTV0000875,두산동72_101225,18745,35.835814,128.618768
474,CTV0000070,두산동141(아랫마을공원)_100537,18739,35.834181,128.619885
475,CTV0000156,범어4동70-2_2_100081,18732,35.856646,128.639156
476,CTV0000769,시지동509-1_101056,18697,35.840764,128.697039
477,CTV0000636,시지동107_동쪽_100922,18686,35.844869,128.697374
478,CTV0000456,지산1동986-6_100698,18642,35.83525,128.626884
479,CTV0002768,범물1동1267_남서쪽_101676,18612,35.821589,128.646224
480,CTV0000118,시지동134-3_100033,18602,35.843691,128.695694
481,CTV0001325,범어2동229-24_100519,18567,35.861052,128.637707
482,CTV0001374,상동170-5_100598,18504,35.837661,128.609457
483,CTV0000221,황금2동802_100160,18501,35.845526,128.619213
484,CTV0001292,범어2동159-9_100474,18491,35.860948,128.632327
485,CTV0000170,범어1동374-4_100106,18430,35.854556,128.628991
486,CTV0000657,신매동608-6_100943,18428,35.830635,128.704804
487,CTV0000150,시지동508_100074,18380,35.841346,128.699639
488,CTV0002606,강당주차장안쪽(분리수거장)(중앙04),18350,35.817948,128.638482
489,CTV0002662,운동장놀이시설(경동),18326,35.8521375,128.6395086
490,CTV0002759,두산동33-3_남쪽_101667,18256,35.838238,128.617735
491,CTV0001217,만촌1동348-17(동문초)_100264,18120,35.875209,128.649894
492,CTV0000571,범물1동1271-1동남편사거리_남동쪽_100857,18017,35.821066,128.641048
493,CTV0000573,범물1동1261남서쪽사거리_남서쪽_100859,18011,35.823695,128.643021
494,CTV0000750,황금1동69-3_101037,17979,35.845416,128.638923
495,CTV0002303,만촌1동673-40_101562,17976,35.869211,128.644968
496,CTV0000016,매호동1329(삼각어린이공원)_100278,17965,35.843333,128.707543
497,CTV0001087,지산1동1027-7_101440,17946,35.831767,128.628012
498,CTV0000123,황금2동863-13_100038,17901,35.840924,128.620748
499,CTV0002354,신매동572-7_북쪽_101614,17833,35.837777,128.709485
500,CTV0001443,지산1동1295-5(지봉초교)_101108,17828,35.825833,128.640245
501,CTV0000631,신매동586-5_100917,17804,35.834047,128.708212
502,CTV0001390,범어1동787-6(동도초교정문)_100735,17752,35.85615,128.62446
503,CTV0002343,범물1동1311_101603,17697,35.816785,128.646237
504,CTV0000493,상동32-2_100752,17665,35.833844,128.609633
505,CTV0000635,시지동107_100921,17665,35.844869,128.697374
506,CTV0001370,수성1가동609-2_100594,17633,35.851922,128.611618
507,CTV0002490,강당동쪽운동장트렉방향(파동07),17597,35.824284,128.60801
508,CTV0001313,수성1가동573_100507,17565,35.851172,128.611529
509,CTV0000865,황금2동852-3_101215,17534,35.842458,128.620927
510,CTV0000655,지산2동1272-3_동쪽_100941,17524,35.82214944,128.632094
511,CTV0001226,신매동255-1(매호초교주변)_100297,17510,35.840281,128.712765
512,CTV0000050,신매동586(신기어린이공원)_100467,17506,35.834047,128.708212
513,CTV0000430,상동325-9_100672,17490,35.833983,128.615729
514,CTV0000124,황금2동718-5_100039,17414,35.850017,128.618396
515,CTV0001279,시지동505-4(하늘유치원)_100419,17410,35.840437,128.699798
516,CTV0000681,파동517-1_북쪽_100967,17367,35.811221,128.618151
517,CTV0002337,상동382-1_101597,17349,35.830295,128.61133
518,CTV0000248,범어2동230-2_100249,17339,35.860708,128.637705
519,CTV0001436,상동69-5(예지원어린이집)북쪽_101101,17315,35.835037,128.615808
520,CTV0000533,만촌2동995-13_100819,17282,35.861949,128.647601
521,CTV0001058,매호동1340-6_101408,17277,35.842501,128.699706
522,CTV0001409,만촌3동872-34_서쪽_101074,17262,35.850562,128.651259
523,CTV0000147,파동146-8_100070,17241,35.816304,128.61428
524,CTV0000214,상동388-5_100153,17236,35.830704,128.611771
525,CTV0001298,수성1가동82-6_100492,17187,35.858421,128.612684
526,CTV0001334,지산1동1035-9(두산초교)_100530,17185,35.831855,128.627051
527,CTV0000346,황금2동725-1_100459,17155,35.848685,128.619607
528,CTV0002372,강당주차장안(대청12),17149,35.851036,128.650413
529,CTV0002311,범어2동135-20_101570,17130,35.866271,128.632965
530,CTV0001039,욱수동178_101389,17099,35.830224,128.71007
531,CTV0000584,연호동28-1_100870,17079,35.84734,128.673624
532,CTV0000727,사월동15-1_101014,17074,35.841157,128.723161
533,CTV0000786,수성2가동28-6_101131,17074,35.85665297,128.6171944
534,CTV0001306,범어1동784-24_100500,17068,35.857169,128.623011
535,CTV0001242,노변동71-7(청림초교주변)_100313,17045,35.8362573,128.7039466
536,CTV0000058,황금2동802(황금어린이공원)_100476,17021,35.845621,128.619206
537,CTV0000224,범어1동779-13_100163,17016,35.855081,128.623907
538,CTV0000025,상동343(들안길어린이공원)_100287,17002,35.834128,128.613484
539,CTV0001258,만촌3동산382-14(동신유치원)_100398,16967,35.854365,128.650797
540,CTV0002745,매호동1323-11_서쪽_101653,16944,35.844246,128.703093
541,CTV0001169,범어4동98-11_100190,16938,35.853034,128.639985
542,CTV0000562,두산동176-1_100848,16921,35.830516,128.618508
543,CTV0002756,욱수동246_북쪽_101664,16898,35.832955,128.70958
544,CTV0000096,중동500-18_100008,16893,35.84464,128.610858
545,CTV0000301,상동14-3_100361,16879,35.839165,128.615725
546,CTV0000893,범물2동1380-8_101243,16872,35.81724,128.643014
547,CTV0001168,범어4동89_100189,16825,35.852313,128.63867
548,CTV0000215,상동50-10_100154,16817,35.836022,128.615755
549,CTV0000625,지산1동304-2_100911,16800,35.823323,128.639925
550,CTV0000397,황금1동135-3_100639,16798,35.847116,128.636065
551,CTV0000970,만촌2동972-16_101320,16795,35.866871,128.644753
552,CTV0000558,파동118-300_남동쪽_100844,16779,35.817937,128.615957
553,CTV0001080,파동1000_101433,16748,35.81289,128.618127
554,CTV0000561,두산동145-4_남쪽_100847,16741,35.833653,128.62077
555,CTV0000866,중동571_101216,16721,35.841604,128.610257
556,CTV0001412,만촌3동874_101077,16688,35.850651,128.649468
557,CTV0000338,상동385-9_100446,16666,35.831513,128.612898
558,CTV0000888,범물1동1298-3_101238,16633,35.816898,128.646685
559,CTV0000165,지산1동1030-1_100093,16628,35.831002,128.628329
560,CTV0001433,상동13-4(진선미어린이집)_101098,16603,35.838195,128.615764
561,CTV0000057,범어3동1575(범어재어린이공원)_100475,16597,35.865454,128.620512
562,CTV0001177,황금1동972-8_100198,16575,35.841472,128.630885
563,CTV0001822,등나무출입문(동산16),16559,35.84907,128.627928
564,CTV0002732,범어1동385-10_서쪽_101640,16541,35.856022,128.629655
565,CTV0001328,파동597-24_100522,16538,35.819226,128.614276
566,CTV0002206,만촌1동642-16_101532,16537,35.873102,128.645766
567,CTV0000528,만촌1동1329-62_100814,16517,35.872496,128.64057
568,CTV0000054,시지동509-1(전원어린이공원)_100471,16488,35.840842,128.697696
569,CTV0000373,수성1가동655-9_100610,16471,35.849677,128.609531
570,CTV0001293,지산2동1193-8_100487,16424,35.821472,128.629399
571,CTV0000216,상동7-3_100155,16416,35.826478,128.613696
572,CTV0001114,황금2동888-10_101471,16404,35.84073,128.620189
573,CTV0000855,황금1동254-1_101205,16385,35.838385,128.638986
574,CTV0000024,지산1동1287(지봉어린이공원)_100286,16371,35.823085,128.63979
575,CTV0000559,파동142-19_100845,16360,35.817032,128.615026
576,CTV0000055,시지동498-1(미진어린이공원)_100472,16358,35.837327,128.696216
577,CTV0001067,범어2동427-6_101419,16357,35.8671,128.636223
578,CTV0002770,지산1동1036-5_서쪽_101678,16316,35.833673,128.626772
579,CTV0001417,범어2동146-14(계성어린이집)_101082,16305,35.862214,128.635598
580,CTV0000265,두산동180-10_100273,16290,35.830653,128.620502
581,CTV0000316,두산동147-1_100376,16269,35.83264,128.619901
582,CTV0001008,상동162-51_남쪽_101358,16268,35.837006,128.60843
583,CTV0001150,성동437-4_101507,16267,35.844771,128.725173
584,CTV0000036,상동17(희망어린이공원)_100433,16266,35.839582,128.615274
585,CTV0000077,범물2동1328-2(범물근린공원)_100560,16246,35.817938,128.642939
586,CTV0001446,범물2동1330-3_북서쪽_(하늘빛(금별)유치원)_101111,16213,35.81977,128.640763
587,CTV0000217,상동622-2_100156,16205,35.826432,128.609444
588,CTV0001006,상동253-4_동쪽_101356,16196,35.833844,128.609633
589,CTV0002654,본관뒤편(동산11),16185,35.84907,128.627928
590,CTV0000002,만촌1동656-3(샛별어린이공원)_100235,16181,35.870561,128.643649
591,CTV0000662,신매동596-6_남쪽_100948,16174,35.832323,128.704847
592,CTV0000168,파동68-7_100103,16060,35.822127,128.613713
593,CTV0001447,범물2동1352-11(하늘빛(금별)유치원)_101112,16058,35.817916,128.640015
594,CTV0000687,신매동581-2_서쪽_100973,16055,35.834284,128.70543
595,CTV0001056,사월동144-2_101406,16052,35.839521,128.719671
596,CTV0002447,강당실내출입구(대청18),15954,35.851036,128.650413
597,CTV0000831,만촌1동444-7_101181,15950,35.873118,128.641626
598,CTV0000074,지산2동1272-1(에덴어린이공원)_100541,15948,35.821773,128.632377
599,CTV0001128,황금1동362-1_동쪽_101485,15923,35.840571,128.633479
600,CTV0002415,보건실앞(대청17),15922,35.851036,128.650413
601,CTV0000713,파동446-3_100999,15907,35.806452,128.622843
602,CTV0001061,파동152-20_101411,15905,35.815485,128.614887
603,CTV0001253,수성2가동290-3(동성초교주변)_100324,15905,35.851695,128.613732
604,CTV0001557,지산동888-1(무학산공원)_300089,15821,35.836015,128.630071
605,CTV0002760,매호동1336-8_북쪽_101668,15779,35.842439,128.703417
606,CTV0001455,시지동272_북쪽_(시지아이숲유치원)_101120,15766,35.843276,128.699566
607,CTV0002491,농구장서쪽산방향(파동08),15725,35.824284,128.60801
608,CTV0000486,범어3동1949_100728,15702,35.866095,128.621542
609,CTV0001459,사월동225-1_북서쪽_(예나유치원)_101124,15640,35.839663,128.71758
610,CTV0000452,지산1동996-1_100694,15625,35.836998,128.62477
611,CTV0001338,황금2동884-19_100534,15602,35.842359,128.61747
612,CTV0002584,후관1층후문쪽입구측면(동도09),15575,35.857024,128.623882
613,CTV0001149,시지동381-6_동쪽_101506,15510,35.841903,128.695533
614,CTV0000963,만촌1동1325-41_서쪽_101313,15484,35.871291,128.635775
615,CTV0000223,범어1동588-20_100162,15484,35.857259,128.624828
616,CTV0000745,만촌3동812-2_동쪽_101032,15463,35.850494,128.65583
617,CTV0002739,만촌2동934_서쪽_101647,15460,35.865894,128.640063
618,CTV0000526,범어4동65-54_100812,15390,35.856709,128.640338
619,CTV0000405,신매동592_100647,15346,35.831938,128.708547
620,CTV0002749,지산2동1272_북쪽_101657,15314,35.82319,128.632514
621,CTV0001234,시지동169-12(고산초교주변)_100305,15228,35.843143,128.692639
622,CTV0001316,두산동743-5_100510,15194,35.824146,128.625341
623,CTV0000233,범어1동805-13_100172,15193,35.853351,128.621787
624,CTV0000176,수성1가동641-6_100112,15177,35.851535,128.609542
625,CTV0002507,1동동쪽출입구(두산04),15157,35.832514,128.625868
626,CTV0000033,수성3가동216(수성어린이공원)_100430,15154,35.8526,128.618832
627,CTV0000692,상동411-4_100978,15142,35.830122,128.612516
628,CTV0000368,신매동608-8_100557,15141,35.830221,128.704825
629,CTV0001021,지산1동1294-7_101371,15103,35.825113,128.64006
630,CTV0000175,수성1가동482-5_100111,15035,35.849985,128.612277
631,CTV0000542,수성4가동1026-23_100828,15005,35.863629,128.617361
632,CTV0000879,두산동176-12_101229,14984,35.830624,128.619723
633,CTV0000093,수성4가동1190-3_100005,14958,35.86338,128.612365
634,CTV0001539,만촌1동산90(영남제일관우측계단)_300039,14881,35.875305,128.65824
635,CTV0002203,신매동592-17_북서쪽_101534,14880,35.832672,128.708317
636,CTV0000119,매호동1344-21_100034,14849,35.841473,128.704608
637,CTV0001379,지산2동1194-11_100603,14841,35.821259,128.630102
638,CTV0001003,상동45-4_101353,14829,35.836977,128.615717
639,CTV0001382,수성2가동125-1_100620,14807,35.856922,128.615927
640,CTV0001996,운동장농구장방향(파동03)-,14801,35.824284,128.60801
641,CTV0001074,수성3가동391-2_101427,14750,35.85095843,128.6169953
642,CTV0001324,범어2동252-26_100518,14748,35.861869,128.638319
643,CTV0001305,수성3가동255-3_100499,14738,35.858732,128.61927
644,CTV0000237,범어1동787-6_동쪽_100176,14722,35.85615,128.62446
645,CTV0002368,중앙현관-우유창고(대청03),14678,35.82255,128.632677
646,CTV0000220,두산동42-3_100159,14666,35.837399,128.620066
647,CTV0002516,놀이터(동일12),14620,35.85801,128.616951
648,CTV0000900,시지동504_남쪽_101250,14591,35.840607,128.699085
649,CTV0000315,중동100-3_100375,14570,35.844281,128.613245
650,CTV0002775,중동600-1_남서쪽_101683,14536,35.838936,128.609949
651,CTV0001057,사월동144-2_서쪽_101407,14516,35.839521,128.719671
652,CTV0001161,지산1동667건너편_101518,14516,35.827397,128.633989
653,CTV0001380,지산1동1036-5_100604,14494,35.833673,128.626772
654,CTV0000252,만촌3동1070-1_100253,14485,35.85459,128.646003
655,CTV0002310,만촌3동866-31_101569,14460,35.851161,128.653973
656,CTV0001403,만촌1동659-10_100759,14435,35.867821,128.642155
657,CTV0001723,고산13(고산)_,14422,35.843638,128.693003
658,CTV0000679,수성2가동17-1_남쪽_100965,14386,35.85814788,128.6173291
659,CTV0001252,수성1가동306-4(동성초교주변)_100323,14371,35.85323215,128.6133263
660,CTV0001212,욱수동232-1_100233,14343,35.831781,128.709378
661,CTV0002328,중동132-3_101587,14312,35.845062,128.616138
662,CTV0001276,사월동236(예나유치원)_100416,14268,35.840744,128.716902
663,CTV0001110,황금2동851-13_남쪽_101467,14237,35.842274,128.623072
664,CTV0000402,황금2동689-4_100644,14226,35.846981,128.623575
665,CTV0001467,범어2동147-15_동쪽_101149,14187,35.859692,128.635154
666,CTV0002769,지산2동1194-11_북쪽_101677,14186,35.821259,128.630102
667,CTV0001222,황금2동873-7(황금초교주변)_100293,14175,35.842646,128.618876
668,CTV0001463,매호동574-2_서쪽_(매호초)_101128,14149,35.841532,128.714977
669,CTV0002197,황금2동837-4_북쪽_101527,14124,35.843103,128.623229
670,CTV0001724,고산14(고산)_,14119,35.843638,128.693003
671,CTV0000404,신매동585-7_100646,14075,35.833681,128.708647
672,CTV0001564,범물1동951(진밭골분수대)_300087,14075,35.816959,128.660388
673,CTV0001034,범물2동1380_101384,14074,35.81724,128.643014
674,CTV0000046,만촌2동1017-2(동원어린이공원)_100443,14067,35.862045,128.643286
675,CTV0001250,중동595-2(삼육초교주변)_100321,14065,35.839979,128.610188
676,CTV0001115,황금2동888-10_남쪽_101472,14064,35.84073,128.620189
677,CTV0001312,상동67-1_100506,14039,35.835543,128.614569
678,CTV0002564,후문주변(동성03),14037,35.853031,128.612508
679,CTV0000311,시지동120-1_100371,14013,35.844178,128.69652
680,CTV0000243,수성4가동1028-27_100182,14006,35.861362,128.61663
681,CTV0002671,강당앞통학로(경동),13961,35.8521375,128.6395086
682,CTV0000257,범물2동475-1_100258,13913,35.816117,128.644335
683,CTV0001167,범어2동150-8(범어초교)_100030,13900,35.860931,128.634333
684,CTV0001377,지산1동1140-41_100601,13894,35.827575,128.628788
685,CTV0000966,만촌1동342-39_101316,13890,35.874175,128.65071
686,CTV0001402,범물2동1369-21(범일초교)_100747,13871,35.815891,128.640779
687,CTV0002464,고산12(고산),13868,35.843638,128.693003
688,CTV0001333,신매동30-6_100529,13853,35.83545,128.712704
689,CTV0002276,성동566-37_700022,13798,35.851989,128.722541
690,CTV0001193,두산동37-14_100214,13773,35.838065,128.618491
691,CTV0001373,시지동150-10_100597,13764,35.844942,128.694398
692,CTV0000380,만촌3동875-27_100617,13758,35.850026,128.649158
693,CTV0000541,수성3가동322-1_서쪽_100827,13724,35.85489354,128.6186914
694,CTV0000009,상동400-1(덕화어린이공원)_100242,13722,35.832278,128.615686
695,CTV0000619,상동389-11_100905,13712,35.830026,128.611621
696,CTV0000753,황금2동705-1_서쪽_101040,13706,35.849813,128.6230727
697,CTV0002370,서편창고앞(대청08),13699,35.851036,128.650413
698,CTV0000005,만촌3동862(진달래어린이공원)_100238,13683,35.852868,128.65131
699,CTV0000409,매호동1343_100651,13675,35.842395,128.702065
700,CTV0000037,상동54(청소년어린이공원)_100434,13674,35.83666,128.613446
701,CTV0002277,성동566-37_700023,13674,35.851989,128.722541
702,CTV0002741,만촌1동348-17_남동쪽_101649,13662,35.875209,128.649894
703,CTV0000700,두산동164-13_100986,13655,35.831317,128.619767
704,CTV0000999,중동417-45_101349,13655,35.84106877,128.6109799
705,CTV0002142,학교후문(신매01),13641,35.836088,128.708975
706,CTV0001471,만촌1동1425_서쪽_101423,13636,35.86934,128.640628
707,CTV0000646,황금2동772-11_남쪽_100932,13627,35.845823,128.620144
708,CTV0000553,상동39-9_100839,13611,35.831616,128.614321
709,CTV0000159,황금2동883-8_100084,13588,35.841176,128.617765
710,CTV0000427,상동3-4_100669,13570,35.832226,128.613423
711,CTV0001254,수성1가동282(동성초교주변)_100325,13551,35.853286,128.612139
712,CTV0000448,두산동35-7_100690,13528,35.836879,128.617425
713,CTV0002743,매호동1326_동쪽_101651,13522,35.844621,128.707001
714,CTV0001007,상동162-51_101357,13451,35.837006,128.60843
715,CTV0002258,중동532-413_400001,13407,35.847485,128.607666
716,CTV0002668,운동장전체(경동13),13392,35.8521375,128.6395086
717,CTV0001240,신매동581-1(청림초교주변)_100311,13374,35.83527885,128.7043473
718,CTV0001337,황금1동422-7_100533,13369,35.842937,128.632699
719,CTV0000161,황금2동750_100088,13360,35.847303,128.619422
720,CTV0000157,범어4동93-55_100082,13318,35.853583,128.638648
721,CTV0001079,상동60-3_서쪽_101432,13317,35.836313,128.612626
722,CTV0000485,범어2동53-3_북쪽_100727,13304,35.865558,128.629785
723,CTV0001243,지산1동1296(지봉초교주변)_100314,13288,35.825565,128.641553
724,CTV0002318,범어1동908-1_남쪽_101577,13280,35.852048,128.629689
725,CTV0000620,상동389-11_북쪽_100906,13279,35.830026,128.611621
726,CTV0001314,중동526-1_100508,13260,35.849125,128.611575
727,CTV0000744,만촌3동812-2_101031,13183,35.850494,128.65583
728,CTV0000429,상동47_100671,13132,35.837561,128.616121
729,CTV0000457,지산1동1264_100699,13111,35.827288,128.632468
730,CTV0001204,만촌2동934_정문옆(동원초교)_100225,13110,35.86583235,128.6400991
731,CTV0000122,범어4동65-43_100037,13092,35.857147,128.641045
732,CTV0001460,범물2동1385-4(삼덕유치원)_101125,13089,35.814548,128.642476
733,CTV0000703,두산동149-8_남쪽_100989,13081,35.833922,128.619991
734,CTV0002165,후문방향(범일11),13056,35.816243,128.639464
735,CTV0000235,수성4가동1000-7_100174,13053,35.8607,128.619967
736,CTV0000964,만촌1동445-7_101314,13053,35.872624,128.643388
737,CTV0001381,두산동42-6_100619,13031,35.83739,128.619401
738,CTV0000847,수성1가동266-3_동쪽_101197,13026,35.855207,128.611581
739,CTV0000805,범어1동592-7_101155,13015,35.856157,128.626949
740,CTV0001428,수성2가동119-2(동일초교)동쪽_101093,13009,35.857299,128.615417
741,CTV0000008,중동12(무궁화어린이공원)_100241,13003,35.850822,128.615781
742,CTV0000396,황금1동114-3_100638,12993,35.84996,128.635936
743,CTV0000775,신매동170-12_북쪽_101062,12988,35.83656,128.712378
744,CTV0000702,두산동149-8_100988,12988,35.833922,128.619991
745,CTV0001448,범물2동1352-11_서쪽_(하늘빛(금별)유치원)_101113,12988,35.817916,128.640015
746,CTV0002711,후관_서편현관(경동12),12956,35.8521375,128.6395086
747,CTV0000387,범어3동21-2주변_100629,12948,35.863802,128.625309
748,CTV0001311,상동56-17_100505,12937,35.836256,128.61502
749,CTV0001111,황금2동839-4_101468,12913,35.841929,128.623381
750,CTV0000894,신매동607-5_101244,12857,35.831161,128.704645
751,CTV0001265,지산1동761-8_100405,12800,35.831385,128.629347
752,CTV0000238,수성2가동17-1_100177,12742,35.85814788,128.6173291
753,CTV0001116,황금2동861-1_101473,12728,35.84159,128.621887
754,CTV0000389,범어4동271-18_100631,12698,35.855391,128.636239
755,CTV0002698,도서관뒤교재원(용지02),12690,35.82255,128.632677
756,CTV0000013,범물2동1367(관계지어린이공원)_100246,12689,35.814338,128.640121
757,CTV0000422,중동544-18_100664,12634,35.845231,128.610547
758,CTV0002267,매호동120-3_400010,12621,35.855249,128.706306
759,CTV0001449,범물2동1338(사랑숲(예쁜)유치원)_101114,12582,35.819507,128.637499
760,CTV0001339,두산동33-3_100535,12555,35.838238,128.617735
761,CTV0000698,상동340-1_100984,12520,35.832832,128.612127
762,CTV0002326,황금2동789-7_101585,12483,35.845404,128.621193
763,CTV0002369,서편주차장(대청04),12462,35.851036,128.650413
764,CTV0002718,수성2가동243_동쪽_101626,12454,35.856189,128.613861
765,CTV0002256,가천동854-48_700013,12398,35.856235,128.691179
766,CTV0002669,놀이아지터_땅콩마을(경동14),12391,35.8521375,128.6395086
767,CTV0002347,신매동162-5_101607,12365,35.835804,128.711006
768,CTV0001011,파동162-3_101361,12364,35.814261,128.614844
769,CTV0000673,범어3동1260_100959,12327,35.867039,128.618888
770,CTV0001224,매호동611-1(매호초교주변)_100295,12312,35.84144,128.711785
771,CTV0000810,범어1동687-2_남쪽_101160,12311,35.849331,128.62582
772,CTV0002196,황금2동837-4_남쪽_101526,12299,35.843103,128.623229
773,CTV0000261,만촌1동1328-8_100269,12283,35.872337,128.638618
774,CTV0000228,범어1동377-59_100167,12272,35.855675,128.627251
775,CTV0000256,범물1동262_100257,12261,35.81490808,128.6503736
776,CTV0001330,파동88-30_100524,12253,35.820105,128.61389
777,CTV0000066,범물1동1288(마산어린이공원)_100484,12208,35.818865,128.648519
778,CTV0000958,범어4동77-41_101308,12187,35.854774,128.641469
779,CTV0000809,범어1동687-2_101159,12177,35.849331,128.62582
780,CTV0000704,두산동139-7_100990,12175,35.834592,128.61934
781,CTV0002472,정문(노변07),12164,35.8377186,128.6974833
782,CTV0000163,지산1동1019-8_100091,12152,35.83363,128.627662
783,CTV0000451,두산동154-27_100693,12145,35.831492,128.617723
784,CTV0000113,만촌1동415-9_100027,12141,35.868111,128.633846
785,CTV0000852,수성4가동1120-2_북서쪽_101202,12125,35.86449,128.61724
786,CTV0002278,매호동345-8_700024,12099,35.854675,128.711424
787,CTV0000632,신매동586-5_동쪽_100918,12085,35.834047,128.708212
788,CTV0002508,급식실뒤쪽2동(두산05),12070,35.832514,128.625868
