cctvUid,cctvNm,lat,lon,cctvCount
CTV0002015,운동장쪽문(복명08),35.817636,128.647293,1907
CTV0002028,자전거보관소(동천10),35.865813,128.625014,871
CTV0002029,장미관현관문(매호14),35.841486,128.712799,2736
CTV0002030,장미동산방향(지봉16),35.825289,128.640523,9073
CTV0002031,장미반출입현관위(대청20),35.851036,128.650413,10691
CTV0002033,정글집주변(동성09),35.853031,128.612508,1104
CTV0002037,정문(동도08)_,35.857024,128.623882,2456
CTV0002039,정문(동산07),35.84907,128.627928,7960
CTV0002045,정문(복명07),35.817636,128.647293,6495
CTV0002049,정문도로(청림01),35.835638,128.703309,4816
CTV0002051,정문앞(두산17),35.832514,128.625868,6741
CTV0002052,정문운동장쪽(동천16),35.865813,128.625014,5106
CTV0002053,정문입구(동천15),35.865813,128.625014,8023
CTV0002055,정문주변(동성06),35.853031,128.612508,9142
CTV0002059,조례대(지봉17),35.825289,128.640523,2844
CTV0002060,조례대급수대(용지16),35.82255,128.632677,3050
CTV0002061,조례대앞(지봉21),35.825289,128.640523,8915
CTV0002066,조회대쪽(신매03),35.836088,128.708975,6298
CTV0002073,주차장1(동일07),35.85801,128.616951,1795
CTV0002078,주차장2(동일08),35.85801,128.616951,1001
CTV0002097,중간뜰(지산11),35.827117,128.62999,817
CTV0002098,중간뜰통로(지산15),35.827117,128.62999,27
CTV0002099,중동교회앞(삼육16),35.839911,128.610579,6056
CTV0002109,중앙현관(시지04),35.84351,128.703264,19168
CTV0002110,중앙현관(용지12),35.82255,128.632677,808
CTV0002112,중앙현관뒤편(복명12),35.817636,128.647293,532
CTV0002117,지킴이실(매호02),35.8414878,128.712805,9020
CTV0002123,창고및주차장(지산14),35.827117,128.62999,703
CTV0002124,청담관주차장외부기둥(만촌12)_,35.866863,128.647761,8708
CTV0002129,통행로(매호12),35.841486,128.712799,21894
CTV0002138,학교정문(신매02),35.836088,128.708975,3345
CTV0002142,학교후문(신매01),35.836088,128.708975,13641
CTV0002143,행정실뒷편(삼육05),35.839911,128.610579,2669
CTV0002148,후관뒤뜰(청림09),35.835638,128.703309,290
CTV0002149,후관뒤서쪽출입구(성동05),35.841491,128.63213,1832
CTV0002150,후관뒤쓰레기장(성동03),35.841491,128.63213,4706
CTV0002152,후관뒤조리실출입구(성동06),35.841491,128.63213,1265
CTV0002156,후관서편(신매06),35.836088,128.708975,12011
CTV0002158,후관주차장(청림11),35.835638,128.703309,1946
CTV0002165,후문방향(범일11),35.816243,128.639464,13056
CTV0002166,후문운동장(매호10),35.8414878,128.712805,1022
CTV0002173,후문크게보임(지산12),35.827117,128.62999,1672
CTV0002176,황금1동산61(두리봉터널만촌3동방향)_700001,35.846707,128.644387,1203
CTV0002177,만촌3동산407-10(두리봉터널황금고가방향)_700002,35.847381,128.646208,430
CTV0002178,지산1동96(무학터널두산방향)_700003,35.82774877,128.6425436,258
CTV0002179,지산1동96(무학터널지산방향)_700004,35.82796498,128.642532,180
CTV0002180,지산1동산61-3(무학터널지산방향)_700005,35.82822992,128.6357253,553
CTV0002181,지산1동산61-3(무학터널두산방향)_700006,35.827964,128.636064,103
CTV0002192,3동앞우유급식대방향(서쪽)(두산19),35.83256237,128.6258352,2772
CTV0002193,지산1동634-5(해오름빌라앞)_서쪽_101516,35.826357,128.631738,3303
CTV0002194,지산1동954-1_101524,35.838613,128.625155,20059
CTV0002195,지산1동954-1_남쪽_101525,35.838613,128.625156,5315
CTV0002196,황금2동837-4_남쪽_101526,35.843103,128.623229,12299
CTV0002197,황금2동837-4_북쪽_101527,35.843103,128.623229,14124
CTV0002198,범어4동215-31_101528,35.857214,128.638593,41077
CTV0002199,범어4동215-31_남쪽_101529,35.857214,128.638593,8258
CTV0002200,범어3동33-1_101530,35.862479,128.625837,6835
CTV0002201,지산1동980-14_101531,35.835634,128.629097,2026
CTV0002202,신매동592-17_101533,35.832672,128.708317,26423
CTV0002203,신매동592-17_북서쪽_101534,35.832672,128.708317,14880
CTV0002204,매호동607-3_101535,35.841622,128.713428,19444
CTV0002205,매호동607-3_북동쪽_101536,35.841622,128.713428,4949
CTV0002206,만촌1동642-16_101532,35.873102,128.645766,16537
CTV0002207,삼덕동106_101537,35.834073,128.677637,4164
CTV0002208,삼덕동106_남서쪽_101538,35.834073,128.677637,573
CTV0002209,상동248-8_북쪽_101539,35.834538,128.609245,11537
CTV0002210,상동248-8_서쪽_101540,35.834538,128.609245,5752
CTV0002211,욱수동71-3_북쪽_101541,35.826086,128.705473,10170
CTV0002212,매호동2-5_101542,35.860802,128.715117,3407
CTV0002213,매호동2-5_북동쪽_101543,35.860802,128.715117,9259
CTV0002214,지산2동산136_101544,35.818093,128.635398,4766
CTV0002215,지산2동산136_북쪽_101545,35.818093,128.635398,558
CTV0002216,만촌3동1047-11맞은편_101546,35.856381,128.647094,19173
CTV0002217,만촌3동1047-11맞은편_북서쪽_101547,35.856381,128.647094,9931
CTV0002218,범어2동178-2_101548,35.860165,128.627807,20883
CTV0002219,범어2동224-15_북쪽_101549,35.859747,128.63711,2430
CTV0002220,지산1동958-7_동쪽_101550,35.838399,128.626134,24364
CTV0002221,황금2동706-13_서쪽_101551,35.849843,128.62144,5189
CTV0002222,상동32-2_남쪽_101552,35.836818,128.61258,7655
CTV0002223,만촌2동1038-1_북서쪽_101553,35.860422,128.64485,8824
CTV0002224,이천동655-144_101554,35.846702,128.607594,36688
CTV0002225,파동533-25_101555,35.809387,128.618365,6994
CTV0002226,시지동381-6_101556,35.841903,128.695533,25720
CTV0002227,욱수동238-2_101557,35.831681,128.71067,11340
CTV0002231,욱수동산48_600008,35.823437,128.705183,5956
CTV0002232,욱수동산48_600009,35.823437,128.705183,10440
CTV0002246,노변동741(그린공원)_300132,35.8368,128.694118,3505
CTV0002247,노변동741(그린공원)_300133,35.8368,128.694118,8287
CTV0002248,두산동37-3(두산공영)_300127,35.837968,128.618375,1543
CTV0002249,두산동37-3(두산공영)_300128,35.837968,128.618375,1987
CTV0002250,만촌2동726-4(모명재공영)_300129,35.8581,128.650779,1150
CTV0002251,만촌2동726-4(모명재공영)_300130,35.8581,128.650779,1106
CTV0002252,만촌2동726-4(모명재공영)_300131,35.8581,128.650779,1007
CTV0002253,욱수동137_700010,35.827937,128.708649,6110
CTV0002254,가천동843-48_700011,35.856235,128.691179,6930
CTV0002255,가천동843-48_700012,35.856235,128.691179,3291
CTV0002256,가천동854-48_700013,35.856235,128.691179,12398
CTV0002257,매호동238-1_700014,35.850805,128.707735,23884
CTV0002258,중동532-413_400001,35.847485,128.607666,13407
CTV0002259,욱수동695-55_400002,35.823888,128.705595,10437
CTV0002260,사월동475_400003,35.839007,128.715324,22409
CTV0002261,시지동462-40_400004,35.841921,128.695224,41734
CTV0002262,성동566-36_400005,35.851707,128.722809,3862
CTV0002263,파동581-1_400006,35.822116,128.609471,3276
CTV0002264,수성4가동1291-1_400007,35.867718,128.61515,7573
CTV0002265,매호동1099-3_400008,35.849151,128.707495,7623
CTV0002266,범물1동1221-26_400009,35.815638,128.652865,10519
CTV0002267,매호동120-3_400010,35.855249,128.706306,12621
CTV0002268,대흥동646-148_400012,35.839113,128.682209,2210
CTV0002269,매호동710_700015,35.848427,128.706557,5558
CTV0002270,욱수동43_700016,35.830436,128.710394,7209
CTV0002271,욱수동43_700017,35.830436,128.710394,4931
CTV0002272,황금2동609_700018,35.843775,128.624365,8811
CTV0002273,황금2동609_700019,35.843775,128.624365,827
CTV0002274,시지동234_700020,35.841685,128.69172,5437
CTV0002275,시지동234_700021,35.841685,128.69172,21197
CTV0002276,성동566-37_700022,35.851989,128.722541,13798
CTV0002277,성동566-37_700023,35.851989,128.722541,13674
CTV0002278,매호동345-8_700024,35.854675,128.711424,12099
CTV0002279,신매동538-19_700025,35.837905,128.713962,27226
CTV0002280,욱수동산7_700026,35.825941,128.707738,5756
CTV0002281,욱수동산7_700027,35.825941,128.707738,6447
CTV0002282,시지동381-6_700028,35.842193,128.695579,39359
CTV0002283,시지동462-20_700029,35.841467,128.692129,4042
CTV0002291,후관1층학생식당측면(동도16),35.857024,128.623882,8528
CTV0002292,후관1층동편현관(동도17),35.857024,128.623882,2467
CTV0002293,후관1층동편측면(동도18),35.857024,128.623882,2799
CTV0002294,후관1층동편측면후문쪽(동도19),35.857024,128.623882,6075
CTV0002295,후관1층서편측면후문쪽(동도20),35.857024,128.623882,818
CTV0002296,후관1층서편측면조리실(동도21),35.857024,128.623882,4387
CTV0002297,후관1층서편측면조리실(동도22),35.857024,128.623882,3439
CTV0002298,운동장놀이터및미끄럼틀(범어23),35.860581,128.632761,181
CTV0002299,만촌1동643-9_101558,35.873144,128.644363,7159
CTV0002300,만촌1동643-9_남동쪽_101559,35.873144,128.644363,9518
CTV0002301,만촌1동666-15_101560,35.869159,128.643735,8079
CTV0002302,만촌1동666-15_남동쪽_101561,35.869159,128.643735,2749
CTV0002303,만촌1동673-40_101562,35.869211,128.644968,17976
CTV0002304,만촌1동673-40_북쪽_101563,35.869211,128.644968,7957
CTV0002305,만촌1동672-9_101564,35.868244,128.645177,4211
CTV0002306,만촌1동672-9_북서쪽_101565,35.868244,128.645177,1772
CTV0002307,만촌3동1025-78_101566,35.857579,128.644301,31427
CTV0002308,만촌3동1025-78_동쪽_101567,35.857579,128.644301,10289
CTV0002309,만촌3동1025-78_서쪽_101568,35.857579,128.644301,10655
CTV0002310,만촌3동866-31_101569,35.851161,128.653973,14460
CTV0002311,범어2동135-20_101570,35.866271,128.632965,17130
CTV0002312,범어2동135-20_동쪽_101571,35.866271,128.632965,2818
CTV0002313,범어2동396-2_101572,35.8644,128.635294,32107
CTV0002314,범어2동396-2_동쪽_101573,35.8644,128.635294,10552
CTV0002315,범어4동257-1_101574,35.856863,128.634008,66884
CTV0002316,범어4동257-1_북쪽_101575,35.856863,128.634008,51447
CTV0002317,범어1동908-1_101576,35.852048,128.629689,5701
CTV0002318,범어1동908-1_남쪽_101577,35.852048,128.629689,13280
CTV0002319,수성2가동266-1_101578,35.853727,128.614289,21114
CTV0002320,수성2가동266-1_남쪽_101579,35.853727,128.614289,7965
CTV0002321,수성2가동214-4_101580,35.851672,128.615414,25909
CTV0002322,수성2가동214-4_동쪽_101581,35.851672,128.615414,21079
CTV0002323,수성1가동650-11_남쪽_101582,35.850342,128.609953,5421
CTV0002324,황금2동716-13_101583,35.8502559,128.6205354,26267
CTV0002325,황금2동716-13_북쪽_101584,35.8502559,128.6205354,24145
CTV0002326,황금2동789-7_101585,35.845404,128.621193,12483
CTV0002327,황금2동789-7_남서쪽_101586,35.845404,128.621193,7874
CTV0002328,중동132-3_101587,35.845062,128.616138,14312
CTV0002329,중동132-3_서쪽_101588,35.845062,128.616138,10938
CTV0002330,두산동37-9_101589,35.837788,128.618793,5900
CTV0002331,두산동176-9_101590,35.830653,128.620502,44353
CTV0002332,두산동176-9_북쪽_101591,35.830653,128.620502,24424
CTV0002333,상동118-11_남쪽_101592,35.835963,128.609721,29950
CTV0002334,상동114_101593,35.834731,128.610565,36138
CTV0002335,상동57-4_101595,35.835895,128.613329,8841
CTV0002336,상동57-4_북쪽_101596,35.835895,128.613329,8716
CTV0002337,상동382-1_101597,35.830295,128.61133,17349
CTV0002338,상동382-1_동쪽_101598,35.830295,128.61133,8873
CTV0002339,파동616-4_북쪽_101599,35.825154,128.609773,6639
CTV0002340,파동616-4_동쪽_101600,35.825154,128.609773,7641
CTV0002341,파동616-4_남동쪽_101601,35.825154,128.609773,27851
CTV0002342,지산2동1209-6_101602,35.817592,128.634262,1775
CTV0002343,범물1동1311_101603,35.816785,128.646237,17697
CTV0002344,범물1동1311_서쪽_101604,35.816785,128.646237,10496
CTV0002345,신매동604-4_101605,35.830649,128.703219,10586
CTV0002346,신매동604-4_남동쪽_101606,35.830649,128.703219,1676
CTV0002347,신매동162-5_101607,35.835804,128.711006,12365
CTV0002348,신매동162-5_남동쪽_101608,35.835804,128.711006,10852
CTV0002349,신매동574-7_101609,35.837356,128.709776,42957
CTV0002350,신매동574-7_동쪽_101610,35.837356,128.709776,22238
CTV0002351,신매동576_101611,35.837455,128.709303,33619
CTV0002352,신매동576_남쪽_101612,35.837455,128.709303,29274
CTV0002353,신매동572-7_101613,35.837777,128.709485,67772
CTV0002354,신매동572-7_북쪽_101614,35.837777,128.709485,17833
CTV0002357,범어1동238-3(수성구청별관옥상)_101615,35.858204,128.630035,2975
CTV0002358,범어1동238-3(수성구청별관옥상)_101616,35.858134,128.62999,3481
CTV0002359,범어1동238-3(수성구청별관옥상)_101617,35.858134,128.62999,4119
CTV0002360,범어1동238-3(수성구청본관옥상)_101618,35.858269,128.630628,6480
CTV0002361,범어1동238-3(수성구청본관옥상)_101619,35.858269,128.630628,4232
CTV0002362,정문(대청01),35.851036,128.650413,2894
CTV0002363,미끄럼틀(대청02),35.851036,128.650413,5947
CTV0002364,중앙정원(대청05),35.851036,128.650413,6933
CTV0002365,중앙현관(대청06),35.835638,128.703309,3323
CTV0002366,운동장(대청07),35.851036,128.650413,2289
CTV0002367,조회대(대청09),35.851036,128.650413,9380
CTV0002368,중앙현관-우유창고(대청03),35.82255,128.632677,14678
CTV0002369,서편주차장(대청04),35.851036,128.650413,12462
CTV0002370,서편창고앞(대청08),35.851036,128.650413,13699
CTV0002371,강당주차장출입구(대청11),35.851036,128.650413,2618
CTV0002372,강당주차장안(대청12),35.851036,128.650413,17149
CTV0002373,본관동편(매동02),35.8452426,128.7090979,2196
CTV0002374,지하주차장(매동04),35.8452426,128.7090979,1053
CTV0002375,운동장쪽문(매동05),35.8452426,128.7090979,5406
CTV0002376,급수대(매호15),35.8414878,128.712805,4336
CTV0002377,강당주차장외부(매호07),35.8414878,128.712805,336
CTV0002378,후문(매호09),35.8414878,128.712805,1461
CTV0002379,정문(매호01),35.8414878,128.712805,1223
CTV0002380,강당주차장내부(매호08),35.8414878,128.712805,1025
CTV0002381,본관현관문(매호13),35.8414878,128.712805,1691
CTV0002382,북편주차로(매호04),35.8414878,128.712805,132
CTV0002383,후문주차장(범일01),35.816243,128.639464,5754
CTV0002387,신관앞운동장(범일05),35.816243,128.639464,4576
CTV0002388,교문교사동진입로(범일06),35.816243,128.639464,6552
CTV0002389,학교정문방향(범일07),35.816243,128.639464,514
CTV0002390,본관뒤편담장주변(범일09),35.816243,128.639464,3709
CTV0002391,조회대중심서편스탠드(범물05),35.8215275,128.6451281,759
CTV0002392,주차장(범물07),35.8215275,128.6451281,681
CTV0002393,급식소서쪽(복명04),35.817636,128.647293,946
CTV0002394,놀이터옆(대청13),35.851036,128.650413,11628
CTV0002395,본관서편현관(매동01),35.8452426,128.7090979,864
CTV0002396,유치원현관(매동03),35.8452426,128.7090979,3483
CTV0002397,후관북편(매동06),35.8452426,128.7090979,251
CTV0002398,후관동편(매동07),35.8452426,128.7090979,2120
CTV0002399,급식실뒷출입구(대청15),35.851036,128.650413,5526
CTV0002401,등나무(범물08),35.8215275,128.6451281,727
CTV0002402,정문(범물02),35.8215275,128.6451281,381
CTV0002403,분리수거장(범물01),35.8215275,128.6451281,688
CTV0002404,본관뒤쪽(범물04),35.8215275,128.6451281,4182
CTV0002405,학교운동장(범물03),35.8215275,128.6451281,1237
CTV0002406,서편우유창고(복명14),35.817636,128.647293,1897
CTV0002407,서편현관(복명13),35.817636,128.647293,1891
CTV0002408,중앙현관(복명06),35.817636,128.647293,3917
CTV0002409,유치원현관(복명02),35.817636,128.647293,1164
CTV0002410,중정파고라(매동08),35.8452426,128.7090979,3978
CTV0002411,급식소뒷편(대청10),35.851036,128.650413,5724
CTV0002412,본관중앙현관(범물09),35.8215275,128.6451281,1812
CTV0002413,조회대중심동편스탠드(범물15),35.8215275,128.6451281,3156
CTV0002414,강당밑주차장1(대청16),35.851036,128.650413,4895
CTV0002415,보건실앞(대청17),35.851036,128.650413,15922
CTV0002416,고산04(고산),35.843638,128.693003,1439
CTV0002417,고산05(고산),35.843638,128.693003,70325
CTV0002418,고산01(고산),35.843638,128.693003,2344
CTV0002419,고산07(고산),35.843638,128.693003,24156
CTV0002420,고산10(고산),35.843638,128.693003,2931
CTV0002421,후관가는통로(청림07),35.835638,128.703309,1387
CTV0002422,중앙뜰(청림05),35.835638,128.703309,10585
CTV0002423,중앙주차장(청림06),35.835638,128.703309,9542
CTV0002424,돌봄교실현관(청림03),35.835638,128.703309,1422
CTV0002425,본관중앙현관우측(청림04),35.835638,128.703309,5238
CTV0002426,범일중학교담장(범물10),35.8215275,128.6451281,4556
CTV0002427,본관뒤편주차장(범물11),35.8215275,128.6451281,7644
CTV0002428,학교운동장2(범물12),35.8215275,128.6451281,6407
CTV0002429,학교교문(범물13),35.8215275,128.6451281,1628
CTV0002431,본관뒤쪽동편(욱수03),35.831124,128.707641,1730
CTV0002432,본관1층동쪽출입문뒤(지봉10),35.825289,128.640523,12067
CTV0002433,본관중앙현관(지봉09),35.825289,128.640523,1840
CTV0002434,본관남쪽4층주차장(지봉07),35.825289,128.640523,744
CTV0002435,본관북쪽4층교문앞(지봉05),35.825289,128.640523,2788
CTV0002436,본관남쪽4층조회대(지봉06),35.825289,128.640523,7954
CTV0002437,본관동쪽출입문앞(지봉12),35.825289,128.640523,1275
CTV0002438,본관서쪽출입문(지봉08),35.825289,128.640523,5005
CTV0002439,신관1층도서관출입문(지봉13),35.825289,128.640523,828
CTV0002440,쓰레기장(지봉04),35.825289,128.640523,4152
CTV0002441,정문경비실화단(지봉11),35.825289,128.640523,1868
CTV0002442,도서관북쪽뒷화단(지봉03),35.825289,128.640523,5319
CTV0002443,도서관남쪽체육창고뒤(지봉02),35.825289,128.640523,560
CTV0002444,본관서쪽4층급식실(지봉01),35.825289,128.640523,3850
CTV0002445,교사앞쪽동편(범일02),35.816243,128.639464,5561
CTV0002447,강당실내출입구(대청18),35.851036,128.650413,15954
CTV0002448,정문및주변(지산01),35.827117,128.62999,4560
CTV0002449,운동장(지산02),35.827117,128.62999,791
CTV0002450,본관뒤쪽서편(욱수02),35.831124,128.707641,1690
CTV0002451,신관운동장쪽(욱수04),35.831124,128.707641,1839
CTV0002452,서편급수대(복명09),35.817636,128.647293,3428
CTV0002453,본관동동편주차장(복명03),35.817636,128.647293,4009
CTV0002454,주차장1(복명15),35.817636,128.647293,594
CTV0002455,주차장2(복명16),35.817636,128.647293,2523
CTV0002456,주차장3(복명17),35.817636,128.647293,1138
CTV0002457,주차장4(복명18),35.817636,128.647293,2109
CTV0002458,주차장5(복명19),35.817636,128.647293,3958
CTV0002459,남문출입구(복명05),35.817636,128.647293,2602
CTV0002460,교문정문출입구(복명10),35.817636,128.647293,2289
CTV0002461,폐자원쪽강당밑(지산06),35.827117,128.62999,1337
CTV0002462,고산06(고산),35.843638,128.693003,31580
CTV0002463,고산03(고산),35.843638,128.693003,11494
CTV0002464,고산12(고산),35.843638,128.693003,13868
CTV0002465,본관현관(노변06),35.8377186,128.6974833,5029
CTV0002466,후문(노변04),35.8377186,128.6974833,4140
CTV0002467,돌봄1(노변05),35.8377186,128.6974833,3603
CTV0002468,우유창고(노변03),35.8377186,128.6974833,11685
CTV0002469,주차장1(노변12),35.8377186,128.6974833,2833
CTV0002470,주차장2(노변14),35.8377186,128.6974833,3442
CTV0002471,강당(노변13),35.8377186,128.6974833,3355
CTV0002472,정문(노변07),35.8377186,128.6974833,12164
CTV0002473,놀이시설(정문)(지산03),35.827117,128.62999,1064
CTV0002474,과학실주차장(지산04),35.827117,128.62999,1860
CTV0002475,급식소옆주차장(지산05),35.827117,128.62999,490
CTV0002476,운동장(노변08),35.8377186,128.6974833,8936
CTV0002477,뒷동(노변09),35.8377186,128.6974833,3482
CTV0002478,뒷주차장(노변10),35.8377186,128.6974833,8320
CTV0002479,앞동출입문(노변11),35.8377186,128.6974833,8054
CTV0002480,신관필로티(지봉14),35.825289,128.640523,12042
CTV0002481,폐쇄문(쪽문)통로(지산08),35.827117,128.62999,80
CTV0002482,주차장창고(지산07),35.827117,128.62999,122
CTV0002483,고산11(고산),35.843638,128.693003,2123
CTV0002484,강당동관사이(욱수06),35.831124,128.707641,3016
CTV0002485,동편통로(욱수07),35.831124,128.707641,3736
CTV0002486,고산16(고산),35.843638,128.693003,6492
CTV0002487,다목적교실주차장남쪽(지봉22),35.825289,128.640523,822
CTV0002488,정문교문앞(지봉23),35.825289,128.640523,5242
CTV0002489,늘솔마루방향(파동06),35.824284,128.60801,11604
CTV0002490,강당동쪽운동장트렉방향(파동07),35.824284,128.60801,17597
CTV0002491,농구장서쪽산방향(파동08),35.824284,128.60801,15725
CTV0002492,강당서쪽산방향(파동09),35.824284,128.60801,4365
CTV0002493,강당주차장1(파동10),35.824284,128.60801,8251
CTV0002494,강당주차장2(파동11),35.824284,128.60801,2315
CTV0002495,욱수당입구출입구(욱수16),35.831124,128.707641,3256
CTV0002496,급식실뒤쪽(욱수17),35.831124,128.707641,954
CTV0002497,본관서편출입구(욱수18),35.831124,128.707641,1754
CTV0002498,본관후관연결로(신매09),35.836088,128.708975,4231
CTV0002499,본관서관연결로(신매10),35.836088,128.708975,2780
CTV0002500,강당출입문(매호06),35.8414878,128.712805,10
CTV0002501,컨테이너창고(매호16),35.8414878,128.712805,7047
CTV0002502,우유창고(매호05),35.8414878,128.712805,10781
CTV0002503,서편진입로(매호03),35.8414878,128.712805,251
CTV0002504,돌봄2(노변01),35.8377186,128.6974833,1342
CTV0002505,조례대(노변02),35.8377186,128.6974833,6218
CTV0002506,2동동쪽출입구(두산02),35.832514,128.625868,2394
CTV0002507,1동동쪽출입구(두산04),35.832514,128.625868,15157
CTV0002508,급식실뒤쪽2동(두산05),35.832514,128.625868,12070
CTV0002509,3동뒤편서쪽(두산06),35.832514,128.625868,1073
CTV0002510,3동뒤편동쪽(두산07),35.832514,128.625868,9591
CTV0002511,정문(동원01),35.8652208,128.640122,5867
CTV0002512,본관현관앞(동일01),35.85801,128.616951,1013
CTV0002513,서편후문(동일02),35.85801,128.616951,649
CTV0002514,본관측편(동일04),35.85801,128.616951,5151
CTV0002515,필로티주차장뒤쪽(동일11),35.85801,128.616951,2273
CTV0002516,놀이터(동일12),35.85801,128.616951,14620
CTV0002517,후문주차장(동일13),35.85801,128.616951,1612
CTV0002518,쓰레기분리수거장(동일14),35.85801,128.616951,3028
CTV0002519,주차장내부(만촌08),35.866863,128.647761,5307
CTV0002520,주차장입구및창고(만촌06),35.866863,128.647761,1590
CTV0002521,동관북쪽출입구(만촌09),35.866863,128.647761,4765
CTV0002522,후문및기계실(만촌03),35.866863,128.647761,1293
CTV0002523,임간교실늑목철봉(만촌07),35.866863,128.647761,1020
CTV0002524,후관뒤유도실옆(성동01),35.841491,128.63213,2253
CTV0002525,동문출입문(두산08),35.832514,128.625868,6997
CTV0002526,주차장동쪽방향(두산09),35.832514,128.625868,2231
CTV0002527,주차장입구남동쪽(두산10),35.832514,128.625868,6969
CTV0002528,운동장북서쪽(두산12),35.832514,128.625868,10312
CTV0002529,주차장남쪽방향(두산11),35.832514,128.625868,5715
CTV0002530,3동동쪽출입구(두산13),35.832514,128.625868,12003
CTV0002531,강당입구(만촌01),35.866863,128.647761,1442
CTV0002532,교문_후문(만촌13),35.866863,128.647761,7283
CTV0002533,급식실후문(만촌02),35.866863,128.647761,9650
CTV0002534,본관뒤뜰(만촌14),35.866863,128.647761,6607
CTV0002535,동관중앙현관(만촌15),35.866863,128.647761,8055
CTV0002536,동관앞운동장(만촌04),35.866863,128.647761,10322
CTV0002537,동관통로(만촌05),35.866863,128.647761,5444
CTV0002538,체육관출입구(동원12),35.8652208,128.640122,2113
CTV0002539,운동장출입구(동원13),35.8652208,128.640122,985
CTV0002540,강당서편(동원02),35.8652208,128.640122,2691
CTV0002541,중앙현관(동원03),35.8652208,128.640122,7397
CTV0002542,서편현관(동원04),35.8652208,128.640122,7695
CTV0002543,동편뒤뜰(동원05),35.8652208,128.640122,7095
CTV0002544,남편뒤뜰(동원06),35.8652208,128.640122,5893
CTV0002545,유치원현관(동원07),35.8652208,128.640122,1694
CTV0002546,돌봄교실앞(동원08),35.8652208,128.640122,606
CTV0002547,본관(동원09),35.8652208,128.640122,2997
CTV0002548,주차장2(동원10),35.8652208,128.640122,4349
CTV0002549,주차장1(동원11),35.8652208,128.640122,7253
CTV0002550,후관서편주차장(황금03),35.843858,128.618347,393
CTV0002551,양궁장(황금05),35.843858,128.618347,402
CTV0002552,강당출입구통로(황금07),35.843858,128.618347,84
CTV0002553,후관뒷문출입구앞(황금08),35.843858,128.618347,239
CTV0002554,강당숙직실앞(성동09),35.841491,128.63213,992
CTV0002555,강당뒤북서쪽(성동08),35.841491,128.63213,2902
CTV0002556,서편교실뒤편(동일03),35.85801,128.616951,2968
CTV0002557,후문(동일10),35.85801,128.616951,1637
CTV0002558,정문(동일09),35.85801,128.616951,1364
CTV0002559,급식실측면(역사관-급식실사이현관)(중앙01),35.817948,128.638482,3708
CTV0002560,강당주차장측면(운동장)(중앙02),35.817948,128.638482,3006
CTV0002561,강당주차장측면(후문오르막)(중앙03),35.817948,128.638482,5678
CTV0002562,주차장(동도11),35.857024,128.623882,1105
CTV0002563,수돗가옆현관(동도12),35.857024,128.623882,2056
CTV0002564,후문주변(동성03),35.853031,128.612508,14037
CTV0002565,정문(수성01),35.8371448,128.6100157,1677
CTV0002566,수영장출입문(수성02),35.8371448,128.6100157,1643
CTV0002567,유치원놀이터(수성03),35.8371448,128.6100157,3460
CTV0002568,후문출입구(수성04),35.8371448,128.6100157,2572
CTV0002569,운동장우측(수성05),35.8371448,128.6100157,108
CTV0002570,운동장좌측(수성06),35.8371448,128.6100157,1085
CTV0002571,주차장뒤편(수성07),35.8371448,128.6100157,822
CTV0002572,주차장동편(수성08),35.8371448,128.6100157,2892
CTV0002574,조례대(수성10),35.8371448,128.6100157,1800
CTV0002575,본관뒤편출입문(수성11),35.8371448,128.6100157,845
CTV0002576,돌봄교실및현관출입구(수성12),35.8371448,128.6100157,879
CTV0002577,본관앞도서관연결통로(동성07),35.853031,128.612508,1863
CTV0002578,후문파고라(동성04),35.853031,128.612508,7871
CTV0002579,기상대옆벤치(동성05),35.853031,128.612508,8171
CTV0002580,3동앞주차장(동성10),35.853031,128.612508,8401
CTV0002581,운동장놀이터(성동11),35.841491,128.63213,494
CTV0002582,남쪽출입문(성동12),35.841491,128.63213,4525
CTV0002583,후관뒤창고통로(성동13),35.841491,128.63213,8157
CTV0002584,후관1층후문쪽입구측면(동도09),35.857024,128.623882,15575
CTV0002585,유치원현관(동도10),35.857024,128.623882,1751
CTV0002586,운동장(동도04),35.857024,128.623882,8209
CTV0002587,도서관동편측면(동도02),35.857024,128.623882,1122
CTV0002588,신관뒤편1(동도05),35.857024,128.623882,2118
CTV0002589,운동장_우(동도03),35.857024,128.623882,2864
CTV0002590,신관뒤편2(동도06),35.857024,128.623882,2339
CTV0002591,후관동편뒤쪽(황금10),35.843858,128.618347,46
CTV0002592,농구장(황금09),35.843858,128.618347,6
CTV0002593,조회대(황금13),35.843858,128.618347,27
CTV0002594,퇴비장(황금06),35.843858,128.618347,27
CTV0002595,본관앞쪽정문방향(파동01),35.824284,128.60801,4639
CTV0002596,본관동쪽학생출입문방향(파동02),35.824284,128.60801,5931
CTV0002597,본관조례대(파동13),35.824284,128.60801,10530
CTV0002598,본관북쪽차량출입문방향(파동15),35.824284,128.60801,1252
CTV0002599,서관식당측면(동도07),35.857024,128.623882,10449
CTV0002600,유치원뒷편(동도01),35.857024,128.623882,7455
CTV0002601,중앙현관내부(동산01),35.84907,128.627928,1748
CTV0002602,운동장(동산02),35.84907,128.627928,1475
CTV0002603,급식실옆주차장(동산03),35.84907,128.627928,2675
CTV0002604,본관뒤편창고옆(동산04),35.84907,128.627928,4983
CTV0002605,본관뒤편주차장(동산05),35.84907,128.627928,3576
