food_name,period,ratio
족발,2024-08-01,92.20809
족발,2024-09-01,75.08116
족발,2024-10-01,71.38828
족발,2024-11-01,67.4393
족발,2024-12-01,69.50886
추어탕,2024-01-01,49.66822
추어탕,2024-02-01,45.36288
추어탕,2024-03-01,48.59981
추어탕,2024-04-01,48.33788
추어탕,2024-05-01,51.00244
추어탕,2024-06-01,49.56603
추어탕,2024-07-01,58.81633
추어탕,2024-08-01,63.31375
추어탕,2024-09-01,55.41578
추어탕,2024-10-01,54.97859
추어탕,2024-11-01,49.91786
추어탕,2024-12-01,50.34471
해물탕,2024-01-01,39.9937
해물탕,2024-02-01,39.35356
해물탕,2024-03-01,36.14192
해물탕,2024-04-01,29.27409
해물탕,2024-05-01,35.97368
해물탕,2024-06-01,29.30555
해물탕,2024-07-01,30.36972
해물탕,2024-08-01,32.23132
해물탕,2024-09-01,39.58199
해물탕,2024-10-01,37.23071
해물탕,2024-11-01,32.959
해물탕,2024-12-01,36.99681
해신탕,2024-01-01,29.61878
해신탕,2024-02-01,25.96807
해신탕,2024-03-01,30.58173
해신탕,2024-04-01,24.79448
해신탕,2024-05-01,32.05214
해신탕,2024-06-01,37.08161
해신탕,2024-07-01,100.0
해신탕,2024-08-01,56.13262
해신탕,2024-09-01,29.76788
해신탕,2024-10-01,28.85691
해신탕,2024-11-01,22.25854
해신탕,2024-12-01,24.59067
호박찌개,2024-01-01,1.82467
호박찌개,2024-02-01,1.81373
호박찌개,2024-03-01,2.25827
호박찌개,2024-04-01,2.94765
호박찌개,2024-05-01,4.88722
호박찌개,2024-06-01,10.55683
호박찌개,2024-07-01,11.50337
호박찌개,2024-08-01,12.06281
호박찌개,2024-09-01,9.30801
호박찌개,2024-10-01,12.82331
호박찌개,2024-11-01,6.62982
호박찌개,2024-12-01,3.33748
깻잎찜,2024-01-01,20.73687
깻잎찜,2024-02-01,20.9813
깻잎찜,2024-03-01,27.65995
깻잎찜,2024-04-01,31.27965
깻잎찜,2024-05-01,41.10352
깻잎찜,2024-06-01,65.87347
깻잎찜,2024-07-01,100.0
깻잎찜,2024-08-01,91.86196
깻잎찜,2024-09-01,39.83824
깻잎찜,2024-10-01,30.52839
깻잎찜,2024-11-01,24.24874
깻잎찜,2024-12-01,20.0611
꼬막무침,2024-01-01,100.0
꼬막무침,2024-02-01,80.18077
꼬막무침,2024-03-01,65.02377
꼬막무침,2024-04-01,42.51554
꼬막무침,2024-05-01,29.84029
꼬막무침,2024-06-01,19.74259
꼬막무침,2024-07-01,14.31756
꼬막무침,2024-08-01,13.6366
꼬막무침,2024-09-01,17.8878
꼬막무침,2024-10-01,34.70105
꼬막무침,2024-11-01,56.29669
꼬막무침,2024-12-01,90.7487
들깻잎장아찌,2024-06-01,0.04528
들깻잎장아찌,2024-07-01,0.10623
들깻잎장아찌,2024-08-01,0.21595
들깻잎장아찌,2024-09-01,0.01044
버섯찌개,2024-01-01,1.99552
버섯찌개,2024-02-01,1.84284
버섯찌개,2024-03-01,1.9078
버섯찌개,2024-04-01,1.83548
버섯찌개,2024-05-01,1.73503
버섯찌개,2024-06-01,1.38883
버섯찌개,2024-07-01,1.5703
버섯찌개,2024-08-01,1.66338
버섯찌개,2024-09-01,1.80869
버섯찌개,2024-10-01,2.82922
버섯찌개,2024-11-01,1.94195
버섯찌개,2024-12-01,1.69753
부대찌개,2024-01-01,100.0
부대찌개,2024-02-01,89.0246
부대찌개,2024-03-01,94.26453
부대찌개,2024-04-01,86.74715
부대찌개,2024-05-01,89.81142
부대찌개,2024-06-01,80.15053
부대찌개,2024-07-01,82.99851
부대찌개,2024-08-01,92.83083
부대찌개,2024-09-01,91.71655
부대찌개,2024-10-01,91.81767
부대찌개,2024-11-01,92.20807
부대찌개,2024-12-01,85.48287
김치찌개,2024-01-01,100.0
김치찌개,2024-02-01,85.7367
김치찌개,2024-03-01,88.4102
김치찌개,2024-04-01,81.29204
김치찌개,2024-05-01,81.03621
김치찌개,2024-06-01,73.53472
김치찌개,2024-07-01,75.79628
김치찌개,2024-08-01,78.48695
김치찌개,2024-09-01,78.13222
김치찌개,2024-10-01,81.07708
김치찌개,2024-11-01,82.6202
김치찌개,2024-12-01,76.88988
꽁치찌개,2024-01-01,0.86473
꽁치찌개,2024-02-01,0.6228
꽁치찌개,2024-03-01,0.81161
꽁치찌개,2024-04-01,0.75358
꽁치찌개,2024-05-01,0.75194
꽁치찌개,2024-06-01,0.78709
꽁치찌개,2024-07-01,0.76012
꽁치찌개,2024-08-01,0.85901
꽁치찌개,2024-09-01,0.67511
꽁치찌개,2024-10-01,0.98979
꽁치찌개,2024-11-01,0.77401
꽁치찌개,2024-12-01,0.69228
두부전골,2024-01-01,100.0
두부전골,2024-02-01,78.06628
두부전골,2024-03-01,81.78171
두부전골,2024-04-01,64.94616
두부전골,2024-05-01,68.26753
두부전골,2024-06-01,56.35423
두부전골,2024-07-01,54.65132
두부전골,2024-08-01,66.33945
두부전골,2024-09-01,70.71282
두부전골,2024-10-01,96.85103
두부전골,2024-11-01,87.05932
두부전골,2024-12-01,93.28689
마라탕,2024-01-01,100.0
마라탕,2024-02-01,97.2957
마라탕,2024-03-01,90.90377
마라탕,2024-04-01,82.53862
마라탕,2024-05-01,87.95143
마라탕,2024-06-01,88.47675
마라탕,2024-07-01,86.71735
마라탕,2024-08-01,89.20128
마라탕,2024-09-01,93.90457
마라탕,2024-10-01,84.11304
마라탕,2024-11-01,70.98269
마라탕,2024-12-01,69.98627
만두전골,2024-01-01,17.72673
만두전골,2024-02-01,13.493
만두전골,2024-03-01,12.85654
만두전골,2024-04-01,10.60142
만두전골,2024-05-01,11.92588
만두전골,2024-06-01,9.95189
만두전골,2024-07-01,10.21455
만두전골,2024-08-01,9.89535
만두전골,2024-09-01,11.50939
만두전골,2024-10-01,16.71146
만두전골,2024-11-01,21.44052
만두전골,2024-12-01,22.24657
어탕,2024-01-01,2.56738
어탕,2024-02-01,2.47432
어탕,2024-03-01,2.47393
어탕,2024-04-01,2.26203
어탕,2024-05-01,2.18012
어탕,2024-06-01,2.16666
어탕,2024-07-01,2.72582
어탕,2024-08-01,2.66929
어탕,2024-09-01,2.90196
어탕,2024-10-01,2.85619
어탕,2024-11-01,2.51354
어탕,2024-12-01,2.80928
연포탕,2024-01-01,8.36938
연포탕,2024-02-01,8.07365
연포탕,2024-03-01,13.68144
연포탕,2024-04-01,10.18801
연포탕,2024-05-01,9.06007
연포탕,2024-06-01,7.60024
연포탕,2024-07-01,8.40707
연포탕,2024-08-01,8.34938
연포탕,2024-09-01,6.9534
연포탕,2024-10-01,8.05057
연포탕,2024-11-01,7.45757
연포탕,2024-12-01,8.2444
오이냉국,2024-01-01,1.82275
오이냉국,2024-02-01,1.76208
오이냉국,2024-03-01,2.73988
오이냉국,2024-04-01,9.32071
오이냉국,2024-05-01,26.78124
오이냉국,2024-06-01,94.53045
오이냉국,2024-07-01,100.0
오이냉국,2024-08-01,91.58683
오이냉국,2024-09-01,14.32531
오이냉국,2024-10-01,3.74259
오이냉국,2024-11-01,1.59858
오이냉국,2024-12-01,1.33289
올갱이국,2024-01-01,1.67522
올갱이국,2024-02-01,1.03591
올갱이국,2024-03-01,1.43508
올갱이국,2024-04-01,1.71929
올갱이국,2024-05-01,2.29281
올갱이국,2024-06-01,2.62683
올갱이국,2024-07-01,2.07822
올갱이국,2024-08-01,2.49782
올갱이국,2024-09-01,2.37775
올갱이국,2024-10-01,2.13251
올갱이국,2024-11-01,1.90769
올갱이국,2024-12-01,1.40442
전복탕,2024-01-01,0.228
전복탕,2024-02-01,0.24844
전복탕,2024-03-01,0.28292
전복탕,2024-04-01,0.21459
전복탕,2024-05-01,0.24716
전복탕,2024-06-01,0.22928
전복탕,2024-07-01,0.35765
전복탕,2024-08-01,0.27718
전복탕,2024-09-01,0.29378
전복탕,2024-10-01,0.20437
전복탕,2024-11-01,0.17499
전복탕,2024-12-01,0.16286
초당순두부,2024-01-01,71.60277
초당순두부,2024-02-01,68.41828
초당순두부,2024-03-01,68.21651
초당순두부,2024-04-01,61.19396
초당순두부,2024-05-01,62.01859
초당순두부,2024-06-01,68.32616
초당순두부,2024-07-01,75.26537
초당순두부,2024-08-01,100.0
초당순두부,2024-09-01,64.50127
초당순두부,2024-10-01,66.84796
초당순두부,2024-11-01,56.67163
초당순두부,2024-12-01,59.85612
황태해장국,2024-01-01,72.15001
황태해장국,2024-02-01,51.3445
황태해장국,2024-03-01,54.73109
황태해장국,2024-04-01,44.64881
황태해장국,2024-05-01,56.71058
황태해장국,2024-06-01,48.79561
황태해장국,2024-07-01,44.24934
황태해장국,2024-08-01,54.3823
황태해장국,2024-09-01,59.37574
황태해장국,2024-10-01,63.51657
황태해장국,2024-11-01,99.68101
황태해장국,2024-12-01,100.0
무국물,2024-01-01,0.79
무국물,2024-02-01,0.53064
무국물,2024-03-01,0.43823
무국물,2024-04-01,0.30705
무국물,2024-05-01,0.30109
무국물,2024-06-01,0.20271
무국물,2024-08-01,0.01788
무국물,2024-09-01,0.08943
무국물,2024-10-01,0.25936
무국물,2024-11-01,0.60517
무국물,2024-12-01,0.70951
고등어찌개,2024-01-01,2.51609
고등어찌개,2024-02-01,1.86918
고등어찌개,2024-03-01,2.05699
고등어찌개,2024-04-01,2.25971
고등어찌개,2024-05-01,1.85726
고등어찌개,2024-06-01,1.93775
고등어찌개,2024-07-01,2.00333
고등어찌개,2024-08-01,2.25077
고등어찌개,2024-09-01,2.0719
고등어찌개,2024-10-01,2.73968
고등어찌개,2024-11-01,2.37002
고등어찌개,2024-12-01,2.1345
매생이국,2024-01-01,100.0
매생이국,2024-02-01,51.87017
매생이국,2024-03-01,26.98222
매생이국,2024-04-01,17.89412
매생이국,2024-05-01,16.8663
매생이국,2024-06-01,13.16846
매생이국,2024-07-01,12.93276
매생이국,2024-08-01,13.63214
매생이국,2024-09-01,16.04714
매생이국,2024-10-01,23.36939
매생이국,2024-11-01,25.42117
매생이국,2024-12-01,35.77279
미소된장국,2024-01-01,100.0
미소된장국,2024-02-01,85.46401
미소된장국,2024-03-01,99.11903
미소된장국,2024-04-01,84.56301
미소된장국,2024-05-01,83.29162
미소된장국,2024-06-01,78.11592
미소된장국,2024-07-01,78.49634
미소된장국,2024-08-01,85.39393
미소된장국,2024-09-01,80.50855
미소된장국,2024-10-01,96.53618
미소된장국,2024-11-01,88.50735
미소된장국,2024-12-01,77.50525
소탕,2024-01-01,0.9323
소탕,2024-02-01,0.96021
소탕,2024-03-01,0.61489
소탕,2024-04-01,0.6428
소탕,2024-05-01,0.68587
소탕,2024-06-01,0.89083
소탕,2024-07-01,0.80071
소탕,2024-08-01,0.77519
소탕,2024-09-01,0.92193
소탕,2024-10-01,0.71617
소탕,2024-11-01,0.69304
소탕,2024-12-01,0.71856
순대국,2024-01-01,100.0
순대국,2024-02-01,89.22703
순대국,2024-03-01,96.18623
순대국,2024-04-01,85.66369
순대국,2024-05-01,89.18317
순대국,2024-06-01,83.56302
순대국,2024-07-01,83.62203
순대국,2024-08-01,87.7253
순대국,2024-09-01,92.02076
순대국,2024-10-01,91.38035
순대국,2024-11-01,80.24452
순대국,2024-12-01,79.56901
아구탕,2024-01-01,6.03088
아구탕,2024-02-01,4.18301
아구탕,2024-03-01,4.92311
아구탕,2024-04-01,4.68146
아구탕,2024-05-01,4.65116
